,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile,performance,portability,battery_qual,screen_qual
60,1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.68,889.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.28151658767772514,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3649289099526067,0.3417535545023697,0.22777251184834124,0.4681516587677725,0.4890995260663508
61,1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,Quad HD+ 3200x1800,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,1150.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.16824644549763032,0.514218009478673,0.10236966824644549,3200,0.9895734597156398,0.5554502369668246,0.3417535545023697,0.14848341232227485,0.4872037914691943,0.8121327014218009
62,1015,HP,ENVY -,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.34,1189.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.13507109004739337,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.5734597156398105,0.3417535545023697,0.12526066350710902,0.4890047393364929,0.4890995260663508
63,1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.63,1080.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.8545023696682464,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.4947867298578199,0.3417535545023697,0.8768246445497629,0.6464454976303318,0.6544075829383887
64,1044,HP,ProBook 440,Notebook,14.0,1366x768,Core i5 7200U,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,973.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.2739336492890995,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947,0.4251184834123223,0.30146919431279623,0.26881516587677723,0.5050710900473934,0.14843601895734598
65,1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,1094.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5028436018957346,0.3417535545023697,0.6706161137440758,0.5809952606635072,0.5881516587677726
66,1070,HP,250 G5,Notebook,15.6,1366x768,Core i5 7200U,4.0,500GB HDD,Intel HD Graphics 620,No OS,1.96,499.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.4156398104265403,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.07914691943127962,0.30146919431279623,0.47023696682464455,0.5386255924170616,0.2165876777251185
67,1111,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,638.8,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.7407582938388626,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.16966824644549763,0.3417535545023697,0.6978199052132701,0.5476777251184834,0.5881516587677726
68,1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,Core i5 7200U,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.5,784.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.8052132701421801,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.2786729857819905,0.3417535545023697,0.7429383886255924,0.5585781990521327,0.2165876777251185
69,1184,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,1390.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.40568720379146916,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.6758293838862559,0.3417535545023697,0.46327014218009477,0.5982938388625593,0.5881516587677726
70,1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.23,691.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.6663507109004739,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.21137440758293838,0.30146919431279623,0.645734597156398,0.5518483412322275,0.5881516587677726
71,1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.191,999.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.5753554502369669,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4492890995260664,0.3417535545023697,0.5820379146919431,0.5756398104265403,0.5881516587677726
72,1245,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i5 7200U,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.18,521.86,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.08815165876777252,0.30146919431279623,0.5717535545023696,0.5395260663507109,0.2165876777251185
73,25,HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.91,659.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.38862559241706157,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.1872037914691943,0.4737440758293839,0.45132701421800947,0.47023696682464455,0.5881516587677726
74,54,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,1103.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.20900473933649288,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.5232227488151658,0.4737440758293839,0.17701421800947867,0.40478672985781994,0.4890995260663508
75,94,HP,Probook 430,Notebook,13.3,Full HD 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,1197.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.20900473933649288,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271,0.5848341232227487,0.5115165876777251,0.17701421800947867,0.41094786729857824,0.4890995260663508
76,113,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Core i7 8550U,16.0,256GB SSD +  1TB HDD,Nvidia GeForce MX150,Windows 10,1.5,1262.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.21990521327014217,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.6137440758293838,0.5115165876777251,0.33322274881516584,0.5128909952606635,0.5881516587677726
77,119,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,1084.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.4957345971563981,0.4737440758293839,0.2635071090047393,0.4329383886255924,0.5200000000000001
78,120,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.16,1130.33,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5464454976303318,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5374407582938389,0.4737440758293839,0.5618009478672986,0.505260663507109,0.5881516587677726
79,135,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,884.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.24834123222748816,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.36208530805687206,0.4737440758293839,0.2509004739336493,0.4195734597156398,0.5200000000000001
80,138,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.63,988.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.4388625592417062,0.4737440758293839,0.2635071090047393,0.4272511848341232,0.5200000000000001
81,186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1849.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.16824644549763032,0.8919431279620853,0.17772511848341233,4,0.018957345971563982,0.8350710900473933,0.5115165876777251,0.17109004739336492,0.451042654028436,0.05071090047393365
82,189,Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Core i7 8550U,16.0,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,1549.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.8862559241706162,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.7459715639810426,0.5115165876777251,0.8990521327014218,0.5923696682464455,0.6544075829383887
83,198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,839.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3270142180094787,0.4737440758293839,0.21218009478672986,0.3851658767772512,0.4890995260663508
84,211,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1949.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.05781990521327014,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.8687203791469195,0.4737440758293839,0.07118483412322274,0.4393364928909953,0.03563981042654028
85,255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,2.08,819.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.4981042654028436,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3127962085308057,0.4737440758293839,0.5279620853080568,0.4827962085308057,0.5881516587677726
86,265,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Core i7 8550U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,1142.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.8990521327014218,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.5412322274881517,0.4737440758293839,0.9080094786729858,0.5718957345971565,0.6544075829383887
87,329,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1366x768,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,2.1,902.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5218009478672986,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.3834123222748815,0.4737440758293839,0.5445497630331754,0.48985781990521327,0.2165876777251185
88,350,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1579.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7497630331753554,0.4737440758293839,0.06355450236966824,0.4274407582938389,0.4890995260663508
89,380,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.62,869.01,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3526066350710901,0.4737440758293839,0.21218009478672986,0.38772511848341235,0.4890995260663508
90,426,Lenovo,ThinkPad E480,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1215.38,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.3061611374407583,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.6009478672985782,0.4737440758293839,0.29137440758293837,0.44345971563981046,0.5200000000000001
91,477,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1999.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.10758293838862559,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.8800947867298577,0.4737440758293839,0.10601895734597155,0.4404739336492891,0.03563981042654028
92,503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,2.17,898.9,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5488151658767773,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3715639810426541,0.4737440758293839,0.5634597156398103,0.48867298578199053,0.5881516587677726
93,686,LG,Gram 15Z975,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.09,2299.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.012322274881516588,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.9246445497630331,0.4737440758293839,0.18791469194312796,0.5439810426540285,0.5881516587677726
94,692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.19,1499.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.037914691943127965,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7274881516587678,0.4737440758293839,0.05725118483412322,0.42521327014218013,0.4890995260663508
95,1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,2.0,1285.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.43981042654028435,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.6279620853080569,0.5115165876777251,0.48715639810426536,0.5143127962085308,0.5881516587677726
96,10,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,770.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.24834123222748816,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.2710900473933649,0.5088151658767772,0.2509004739336493,0.38943127962085305,0.5200000000000001
97,20,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,128GB SSD,Intel UHD Graphics 620,Windows 10,1.22,979.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.061611374407582936,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4322274881516588,0.5088151658767772,0.0738388625592417,0.3746445497630332,0.4890995260663508
98,28,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,AMD Radeon 530,Windows 10,2.2,800.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2981042654028436,0.5088151658767772,0.612559241706161,0.46028436018957347,0.5881516587677726
99,62,Dell,Vostro 5471,Ultrabook,14.0,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.7,879.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.2909952606635071,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.35687203791469196,0.5088151658767772,0.2807582938388625,0.39800947867298575,0.5200000000000001
100,117,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1629.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.05781990521327014,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7663507109004739,0.5088151658767772,0.07118483412322274,0.40805687203791474,0.4890995260663508
101,129,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,812.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.3066350710900474,0.5088151658767772,0.2635071090047393,0.3929857819905213,0.5200000000000001
102,178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,923.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.8052132701421801,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.3943127962085308,0.5088151658767772,0.8423222748815166,0.5361611374407583,0.6544075829383887
103,201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Core i5 8250U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,959.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.20900473933649288,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.418957345971564,0.5088151658767772,0.17701421800947867,0.3733175355450237,0.4890995260663508
104,260,Dell,Vostro 5370,Ultrabook,13.3,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.41,949.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.1753554502369668,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4113744075829384,0.5088151658767772,0.1534597156398104,0.37255924170616117,0.4890995260663508
105,320,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.33,844.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.7345971563981043,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3308056872037915,0.5088151658767772,0.6935071090047393,0.4635545023696682,0.5881516587677726
106,342,Dell,Inspiron 7570,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,1.9,1049.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.47962085308056873,0.5088151658767772,0.44137440758293833,0.478436018957346,0.5881516587677726
107,409,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD +  1TB HDD,AMD Radeon RX 550,Windows 10,2.1,1144.5,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.5218009478672986,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5459715639810426,0.5088151658767772,0.5445497630331754,0.48507109004739335,0.5881516587677726
108,474,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,2TB HDD,AMD Radeon 530,Windows 10,2.02,759.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.45971563981042657,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.26255924170616113,0.5088151658767772,0.5010900473933649,0.4567298578199052,0.5881516587677726
